id,organization,country_code,country_name,postal_code,city,company_size_category,employees,economic_sector_EN,economic_sector_DE,number_of_balances,balance1_type_code,balance1_version,balance1_audit_type,balance1_valid_until_date,balance1_valid_until_year,balance1_year,balance1_score,balance1_documents,balance2_type_code,balance2_version,balance2_audit_type,balance2_valid_until_date,balance2_valid_until_year,balance2_year,balance2_score,balance2_documents,balance3_type_code,balance3_version,balance3_audit_type,balance3_valid_until_date,balance3_valid_until_year,balance3_year,balance3_score,balance3_documents,balance4_type_code,balance4_version,balance4_audit_type,balance4_valid_until_date,balance4_valid_until_year,balance4_year,balance4_score,balance4_documents,balance5_type_code,balance5_version,balance5_audit_type,balance5_valid_until_date,balance5_valid_until_year,balance5_year,balance5_score,balance5_documents,balance6_type_code,balance6_version,balance6_audit_type,balance6_valid_until_date,balance6_valid_until_year,balance6_year,balance6_score,balance6_documents,balance7_type_code,balance7_version,balance7_audit_type,balance7_valid_until_date,balance7_valid_until_year,balance7_year,balance7_score,balance7_documents,balance8_type_code,balance8_version,balance8_audit_type,balance8_valid_until_date,balance8_valid_until_year,balance8_year,balance8_score,balance8_documents
14891,AUROBIA GmbH & Co KG,DE,Germany,86919,Utting,Micro (≤10),1-2,Consulting,Beratung / Consulting,3.0,M5.0,Compact,Desk,31-05-2018,2018.0,2016.0,141,Report+Attestation,M5.0,Compact,Desk,30-04-2023,2023.0,2021.0,151.0,Report+Attestation,M5.0,Compact,Desk,30-11-2023,2023.0,2021.0,191.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140968,authento Vera Boos,DE,Germany,85356,Freising,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25099,Auto Rainer GmbH,IT,Italy,39040,Ratschings,Micro (≤10),3-10,Transport / Logistics,Verkehr / Transport / Logistik,1.0,M5.0,Compact,Peer,21-12-2022,2022.0,2020.0,354,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31380,avance Unternehmensberatung GmbH,CH,Switzerland,8832,Feusisberg,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Peer,30-04-2023,2023.0,2021.0,310,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17277,Avesani Marta,IT,Italy,37124,Verona,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Full,Desk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34415,AXICA Kongress- und Tagungszentrum  GmbH,DE,Germany,10117,Berlin,Small (≤50),11-25,Seminar / Fair provider,Seminar- / Messeanbieter,1.0,M5.0,Compact,Peer,30-09-2023,2023.0,2021.0,390,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133341,Azienda Agricola Foradori S.s,IT,Italy,38017,Mezzolombardo (TN),Small (≤50),11-25,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Full,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127354,B.A.U.M. Consult GmbH,DE,Germany,59073,Hamm,Small (≤50),11-25,Consulting,Beratung / Consulting,2.0,M5.0,Compact,Desk,30-11-2020,2020.0,2018.0,430,Report+Attestation,M5.0,Full,On site,31-08-2025,2025.0,2023.0,513.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40970,b.it GmbH,AT,Austria,5300,Hallwang,Micro (≤10),3-10,EDP / IT,EDV / IT,4.0,4.0,Standard,Desk,30-12-2013,2013.0,2011.0,516,Report+Attestation,4.1,Standard,On site,30-06-2015,2015.0,2013.0,497.0,Report+Attestation,4.1,Standard,On site,30-06-2018,2018.0,2016.0,716.0,Report+Attestation,M5.0,Full,Peer,28-02-2025,2025.0,2023.0,598.0,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14797,Bäckerei Bahde GmbH,DE,Germany,21218,Seevetal,Small (≤50),26-50,Trade / Consumption,Handel / Konsum,1.0,M5.0,Compact,Peer,30-11-2021,2021.0,2019.0,609,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14722,Backhaus Cramer,DE,Germany,80313,Gauting,Small (≤50),11-25,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,30-04-2021,2021.0,2019.0,474,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14666,Backkultur,AT,Austria,6811,Göfis,Micro (≤10),3-10,Craft,Handwerk,1.0,M5.0,Full,On site,31-05-2021,2021.0,2019.0,453,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129947,Backwarenbetriebe Herbert Nelles OHG,DE,Germany,53332,Bornheim,Mid (≤250),51-100,Craft,Handwerk,1.0,M5.0,Compact,Peer,31-05-2025,2025.0,2023.0,256,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80263,Barghorn GmbH & Co. KG,DE,Germany,26919,Brake,Mid (≤250),51-100,Machinery & Plant Engineering,Maschinen- & Anlagenbau,1.0,M5.0,Compact,Peer,31-12-2024,2024.0,2022.0,707,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52502,Baril Coatings,NL,Netherlands,5234 GL,’s-Hertogenbosch,Mid (≤250),51-100,Chemistry,Chemie,2.0,M5.0,Compact,Desk,,,,,,M5.0,Compact,Peer,31-01-2023,2023.0,2021.0,413.0,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118474,base – homes for students GmbH,AT,Austria,1190,Wien,Small (≤50),11-25,Real Estate / Facility Management,Immobilien / Facility Management,1.0,M5.0,Compact,On site,31-07-2025,2025.0,2023.0,413,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44805,basilikum – soulfood,AT,Austria,6830,Rankweil,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,1.0,4.1,Standard,Peer,30-12-2018,2018.0,2016.0,581,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37265,Baukult ZT GmbH,AT,Austria,1150,Wien,Micro (≤10),3-10,Construction / Architecture,Baugewerbe / Architektur,1.0,M5.0,Compact,Peer,30-06-2023,2023.0,2021.0,499,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44680,BAUMGARTNER & CO GMBH,AT,Austria,4553,Schlierbach,Small (≤50),26-50,Construction / Architecture,Baugewerbe / Architektur,1.0,4.1,Standard,Peer,31-12-2016,2016.0,2014.0,331,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14893,Bausinger GmbH,DE,Germany,72479,Straßberg,Micro (≤10),1-2,Services,Dienstleistung,2.0,M5.0,Compact,Desk,30-09-2020,2020.0,2018.0,517,Report+Attestation,M5.0,Full,On site,30-06-2023,2023.0,2021.0,616.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14696,Bayer und Hochdörffer GbR,DE,Germany,82380,Böbing-Grambach,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,30-06-2021,2021.0,2019.0,230,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34938,be4energy GmbH,DE,Germany,12555,Berlin,Micro (≤10),3-10,Energy,Energiewirtschaft,1.0,M5.0,Compact,Peer,30-09-2023,2023.0,2021.0,239,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19776,Bean United GmbH,DE,Germany,82041,Oberhaching,Micro (≤10),1-2,Trade / Consumption,Handel / Konsum,1.0,M5.0,Full,Desk,31-10-2022,2022.0,2020.0,357,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135008,Bean United GmbH,DE,Germany,82041,Oberhaching,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Full,On site,30-09-2025,2025.0,2023.0,374,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37753,Beat Stroo,CH,Switzerland,4312,Magden,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,4.0,Standard,Desk,31-12-2015,2015.0,2013.0,542,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84520,"becker druck, F.W. Becker G,bH",DE,Germany,59821,Arnsberg,Small (≤50),26-50,Printing / Paper / Packaging,Druck / Papier / Verpackung,1.0,M5.0,Compact,Peer,31-12-2024,2024.0,2022.0,254,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92608,beckers bester GmbH,DE,Germany,37176,Nörten-Hardenberg,Mid (≤250),101-250,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,31-10-2024,2024.0,2022.0,255,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111951,Beethoven-Haus Bonn,DE,Germany,53111,Bonn,Small (≤50),11-25,Art / Culture / Entertainment,Kunst / Kultur / Unterhaltung,1.0,M5.0,Full,On site,31-05-2025,2025.0,2023.0,370,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14824,Berg Anne,DE,Germany,53227,Bonn,Micro (≤10),1-2,Consulting,Beratung / Consulting,2.0,4.1,Standard,Desk,28-02-2017,2017.0,2015.0,497,Report+Attestation,M5.0,Full,Desk,30-09-2020,2020.0,2018.0,557.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85041,"Berglandkräuter aus Hessen, M. Rehs & U. Kern GbR",DE,Germany,36179,Bebra-Braunhausen,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,31-12-2024,2024.0,2022.0,492,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14746,BerlinBees Schüler*Innengenossenschaft,DE,Germany,10829,Berlin,Micro (≤10),1-2,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Desk,30-09-2022,2022.0,2020.0,386,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104183,Bernd Hümmer (freiberufliche Tätigkeit) nicht in obigem Register,DE,Germany,90537,Feucht,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Full,Peer,31-07-2025,2025.0,2023.0,416,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14667,Bernhard Oberrauch,IT,Italy,39100,Bozen,Micro (≤10),1-2,Construction / Architecture,Baugewerbe / Architektur,1.0,M5.0,Full,Desk,31-03-2023,2023.0,2021.0,520,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55121,Beschäftigungsförderung Göttingen (kAöR),DE,Germany,37073,Göttingen,Mid (≤250),51-100,Other,Sonstige,1.0,M5.0,Compact,Peer,30-11-2023,2023.0,2021.0,427,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44685,BestPractice AG,CH,Switzerland,8500,Frauenfeld,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,4.1,Standard,Peer,30-12-2015,2015.0,2013.0,269,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894,BfG – Genossenschaft für Gemeinwohl,AT,Austria,1050,Wien,Small (≤50),11-25,Services,Dienstleistung,1.0,M5.0,Compact,On site,31-01-2020,2020.0,2018.0,495,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14950,BfG Eigentümer/-innen- und Verwaltungsgenossenschaft eG,AT,Austria,1050,Wien,Small (≤50),11-25,Finance,Finanzen,1.0,M5.0,Compact,Desk,28-02-2022,2022.0,2020.0,457,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22408,bhz Stuttgart e.V.,DE,Germany,70567,Stuttgart,Mid (≤250),101-250,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Compact,On site,31-12-2022,2022.0,2020.0,357,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111948,Bibernelle Bio-Lieferdienst,DE,Germany,06846,Dessau,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,31-07-2025,2025.0,2023.0,492,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15520,Bichlbäck,AT,Austria,6342,Niederndorf,Small (≤50),11-25,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Desk,31-05-2022,2022.0,2020.0,402,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84571,Big Picture Consulting GmbH,DE,Germany,82152,Krailling,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Full,Peer,31-07-2024,2024.0,2022.0,168,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41214,bio austria – Verein zur Förderung des Biologischen Landbaus,AT,Austria,1040,Wien,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,4.1,Standard,Peer,30-09-2017,2017.0,2015.0,663,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14825,Bio Hotel Bayerischer Wirt,DE,Germany,86167,Augsburg,Small (≤50),11-25,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,30-03-2021,2021.0,2019.0,627,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14826,Bio Hotel Eggensberger,DE,Germany,87629,Füssen – Hopfen am See,Small (≤50),26-50,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,30-03-2021,2021.0,2019.0,654,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64599,Bio Metzgerei Juffinger GmbH,AT,Austria,6335,Thiersee,Small (≤50),26-50,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,30-11-2024,2024.0,2022.0,504,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127441,Bio-Landgut Fleisch EZG GmbH,DE,Germany,72108,Rottenburg am Neckar,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,09-08-2025,2025.0,2023.0,389,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38079,Bio-Marktgemeinschaft eG Stemmerhof,DE,Germany,81369,München,Small (≤50),11-25,Trade / Consumption,Handel / Konsum,2.0,4.0,Standard,Desk,31-12-2014,2014.0,2012.0,596,Report+Attestation,4.0,Standard,Desk,31-12-2016,2016.0,2014.0,631.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44687,BioBauernladen Kremstal GmbH,AT,Austria,4560,Kirchdorf an der Krems,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,4.1,Standard,Peer,31-03-2017,2017.0,2015.0,645,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133353,Biocaseificio Tomasoni,IT,Italy,25023,Gottolengo (BS),Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Full,Peer,16-06-2024,2024.0,2022.0,406,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92503,Biocosas,ES,Spain,08172,Sant Cugat del Vallés,Micro (≤10),1-2,Other,Sonstige,1.0,M5.0,Full,On site,22-07-2016,2016.0,2014.0,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14721,Bioculture GmbH,DE,Germany,81541,München,Micro (≤10),3-10,Marketing / Avertising / PR,Marketing / Werbung / PR,1.0,M5.0,Compact,Peer,30-04-2021,2021.0,2019.0,382,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30326,Biohof Lecker GbR,DE,Germany,83410,Laufen,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,31-07-2019,2019.0,2017.0,594,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82924,Biohof Lecker GbR,DE,Germany,83410,Laufen,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,1.0,M5.0,Full,Peer,31-12-2024,2024.0,2022.0,358,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44932,Biohof Reumann,AT,Austria,7042,Antau,Micro (≤10),1-2,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,4.0,Standard,Peer,30-06-2015,2015.0,2013.0,603,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,Biohotel Amadeus,DE,Germany,19053,Schwerin,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,4.1,Standard,Peer,30-05-2019,2019.0,2017.0,593,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56311,Biohotel Bergkristall,AT,Austria,8971,Rohrmoos,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,31-12-2023,2023.0,2021.0,415,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14987,BIOHOTEL KUNSTQUARTIER,DE,Germany,90547,Stein,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,31-12-2021,2021.0,2019.0,674,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56307,Biohotel Rupertus GmbH & CoKG,AT,Austria,5771,Leogang,Small (≤50),11-25,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,31-12-2023,2023.0,2021.0,459,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763,Biohotel Schiessentobel,AT,Austria,5164,Seeham,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,31-12-2021,2021.0,2019.0,571,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56300,Biohotel Stillebach GmgH & CoKG,AT,Austria,6481,St. Leonhard,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Full,Peer,24-01-2024,2024.0,2022.0,421,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30114,BioHotel und Gastronomie Burg Lenzen,DE,Germany,19309,Lenzen,Small (≤50),11-25,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,4.1,Standard,Peer,30-05-2019,2019.0,2017.0,616,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40894,biokaiser GmbH,DE,Germany,55252,Mainz-Kastel,Mid (≤250),101-250,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,On site,31-10-2023,2023.0,2021.0,495,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85412,Bioladen Regenbogen Thomas Wälter,DE,Germany,59821,Arnsberg,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,31-12-2024,2024.0,2022.0,306,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40983,Bioland e.V.,DE,Germany,55116,Mainz,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,2.0,4.1,Standard,Desk,30-11-2017,2017.0,2015.0,488,Report+Attestation,M5.0,Full,Peer,31-01-2025,2025.0,2023.0,481.0,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40985,Bioland Gärtnerei am Hainerbach Harro Colshorn,DE,Germany,83052,Bruckmühl,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,2.0,4.0,Standard,On site,30-12-2014,2014.0,2012.0,601,Report+Attestation,4.1,Standard,Peer,31-12-2015,2015.0,2013.0,732.0,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41043,Bioland Gärtnerei Hecker,DE,Germany,82140,Olching,Micro (≤10),1-2,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,2.0,4.0,Standard,Desk,31-12-2014,2014.0,2012.0,430,Report+Attestation,4.1,Standard,Desk,31-12-2015,2015.0,2013.0,502.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40988,Bioland Lammertzhof – Fam. Hannen GbR,DE,Germany,41564,Kaarst,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,2.0,4.1,Standard,Peer,30-12-2015,2015.0,2013.0,627,Report+Certificate,4.1,Standard,Desk,31-12-2017,2017.0,2015.0,654.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85214,Bioland Lammertzhof – Fam. Hannen GbR,DE,Germany,41564,Kaarst,Mid (≤250),51-100,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,31-12-2024,2024.0,2022.0,661,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44706,Biolandhof Josef Braun,DE,Germany,85354,Freising,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,4.1,Standard,Peer,30-09-2017,2017.0,2015.0,627,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14706,Biomarkt La Vida e.K.,DE,Germany,86919,Utting a.A.,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,2.0,M5.0,Compact,Peer,20-05-2021,2021.0,2019.0,493,Report+Certificate,M5.0,Compact,Peer,13-11-2022,2022.0,2020.0,507.0,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14976,Biond GmbH,DE,Germany,34123,Kassel,Mid (≤250),51-100,Services,Dienstleistung,1.0,M5.0,Full,Peer,31-12-2021,2021.0,2019.0,619,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38663,Bioplan GbR Büro für Ökologie und Umweltplanung,DE,Germany,37671,Höxter,Small (≤50),11-25,Services,Dienstleistung,1.0,M5.0,Compact,Peer,31-05-2023,2023.0,2021.0,279,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92359,Bioproducts,ES,Spain,12540,Villareal,,,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92393,Biotremol,ES,Spain,03690,Sant Vicent del Raspeig,,,Other,Sonstige,1.0,M5.0,Full,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14761,BioVitalHotel Sommerau,AT,Austria,5423,St. Koloman,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,31-12-2021,2021.0,2019.0,544,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14937,bittar. worte & zeichen setzen,DE,Germany,10437,Berlin,Micro (≤10),1-2,Services,Dienstleistung,1.0,M5.0,Compact,Peer,28-02-2022,2022.0,2020.0,601,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
