id,organization,country,postal_code,city,company_size,economic_sector
82913,Naturpark Nagelfluhkette e.V.,DE,87509,Immenstad-Bühl,(2)3-10,sonstiges
56313,Naturresort Gerbehof,DE,88048,Friedrichshafen,(2)3-10,Tourismus / Hotel / Gastronomie
140204,NAUST HUNECKE und Partner CPA mbH,DE,58636,Iselohn,(5)51-100,Beratung / Consulting
14712,"NAVISANA eG, seit 2019 GbR",DE,50858,Köln,(2)3-10,Gesundheitswesen / Soziales / Pflege
21570,Nell-Breuning-Haus,DE,52134,Herzogenrath,(4)26-50,Bildung / Universität / FH / Schulen
14771,Nellie Nashorn Soziokultur gGmbH,DE,79539,Lörrach,(2)3-10,Kunst / Kultur / Unterhaltung
84749,NEST Architekten GbR,DE,81673,München,(2)3-10,Baugewerbe / Architektur
38110,Nets.werk Steyr – Nachhaltig leben,AT,4400,Steyr,(1)1-2,Handel / Konsum
132147,netz.NRW – Verband für Ökologie und soz. Wirtschaften e.V.,DE,44147,Dortmund,(2)3-10,Dienstleistung
68060,Netzwerk Geburt und Familie e.V.,DE,80337,München,(4)26-50,Gesundheitswesen / Soziales / Pflege
129576,Netzwert Partner GmbH,DE,81476,München,(2)3-10,Beratung / Consulting
79708,"Neumarkter Lammsbräu, Gebr. Ehrnsperger KG",DE,92318,Neumarkt,(6)101-250,Nahrungsmittel / Land / Forstwirtschaft
36892,Nikolaus Teixeira communications & design,DE,82049,Pullach,(1)1-2,Druck / Papier / Verpackung
14674,Nils Wittke,DE,10717,Berlin,(1)1-2,Beratung / Consulting
37056,Nina Baresch,AT,2000,Stockerau,(1)1-2,Gesundheitswesen / Soziales / Pflege
131662,Nivona Apparate GmbH,DE,90449,Nürnberg,(5)51-100,Handel / Konsum
58436,NL 1,NL,12345,NL1 City,(5)51-100,Construction / Architecture
59391,No Time To Waste (Snew),NL,5281 RE,Boxtel,(3)11-25,Electrical / Electronics
18598,Novatec Consulting GmbH,DE,70771,Leinfelden-Echterdingen,(6)101-250,Beratung / Consulting
98918,noventum consulting GmbH,DE,48155,Münster,(6)101-250,Beratung / Consulting
14942,NoviTech e.U.,AT,5020,Salzburg,(2)3-10,Handel / Konsum
61590,nowwork GbR,DE,70178,Stuttgart,(1)1-2,Dienstleistung
112674,Oasia GbR,DE,29456,Hitzacker,(1)1-2,Handel / Konsum
23248,Objekt-Service GmbH,DE,95497,Goldkronach,(2)3-10,Textilbranche
45955,öbu – der Verband für nachhaltiges Wirtschaften (Verein),CH,8005,Zürich,(2)3-10,sonstiges
44998,oceanBASIS GmbH,DE,24159,Kiel,(3)11-25,sonstiges
92513,Oceanográfica,ES,35219,El Goro,(1)1-2,Otros
14949,OeAD-WohnraumverwaltungsGmbH,AT,1010,Wien,(5)51-100,Sonstige Branchen
14676,Oekofrost,DE,12109,Berlin,(3)11-25,Nahrungsmittel / Land / Forstwirtschaft
129590,OH LA LAQUA GmbH,DE,80469,München,(2)3-10,Handel / Konsum
20027,OIKOPOLIS Participations SA,LU,5365,Munsbach,(7)>250,Handel / Konsum
14720,Öko & Fair Umweltzentrum Gauting,DE,82131,Gauting,(1)1-2,Dienstleistung
14677,Ökofairbau,DE,94116,Hutthurm,(1)1-2,Baugewerbe / Architektur
84568,Ökokiste Bosshammersch Hof,DE,35274,Großseelheim,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
101028,Ökokiste Kößnach GmbH & Co. KG,DE,94356,Kirchroth,(3)11-25,Handel / Konsum
80062,"Ökokiste Schwarzach e.K., Schwarzach a. Main",DE,97359,Schwarzach,(3)11-25,Nahrungsmittel / Land / Forstwirtschaft
144485,Ökologisch-Demokratische Partei  LV Berlin,DE,10409,Berlin,(11)5001-10000,sonstiges
144356,Ökologisch-Demokratische Partei  ÖDP,DE,97070,Würzburg,(11)5001-10000,sonstiges
36824,Ökomarkt Verbraucher- und Agrarberatung e.V.,DE,20259,Hamburg,(2)3-10,Beratung / Consulting
14678,Ökoring Handels GmbH,DE,82291,Mammendorf,(6)101-250,Handel / Konsum
44858,Oktoberdruck AG,DE,10245,Berlin,(2)3-10,Druck / Papier / Verpackung
36947,Oliver Kirchhof,DE,50968,Köln,(1)1-2,Beratung / Consulting
41902,Oliver Tunnat,DE,33154,Salzkotten,(1)1-2,Beratung / Consulting
14679,Omnicert Umweltgutachter GmbH,DE,93077,Bad Abbach,(2)3-10,Beratung / Consulting
64664,Onze-Lieve-Vrouwekathedraal Antwerpen,BE,2000,Antwerpen,(3)11-25,Tourism / Hotel / Gastronomy
14778,Organiced Kitchen,DE,10557,Berlin,(3)11-25,Tourismus / Hotel / Gastronomie
22589,Organisationsberatung Annelen Schulze Höing,DE,13469,Berlin,(1)1-2,Beratung / Consulting
37748,Otto Raich,AT,4452,Ternberg,(1)1-2,Beratung / Consulting
14716,Outward Bound gGmbH,DE,87645,Schwangau,(2)3-10,Gesundheitswesen / Soziales / Pflege
44860,OWUS Berlin-Brandenburg e.V.,DE,10243,Berlin,(1)1-2,Vereine
72205,P1 Consulting GmbH,DE,33602,Bielefeld,(2)3-10,Beratung / Consulting
14782,PAP Pongauer ArbeitsProjekt,AT,5620,Schwarzach,(4)26-50,Gesundheitswesen / Soziales / Pflege
40111,PAPERBOATS Lenja Rother,DE,20251,Hamburg,(1)1-2,Beratung / Consulting
30305,PARITÄTISCHE Sozialpsychiatrisches Zentrum München gGmbH,DE,81737,München,(5)51-100,Gesundheitswesen / Soziales / Pflege
14680,Parkhotel Frank,DE,87561,Oberstorf,(5)51-100,Tourismus / Hotel / Gastronomie
59402,Parktheater Eindhoven,NL,5615 CN,Eindhoven,(5)51-100,Art / Culture / Entertainment
92479,Pauma,ES,31015,Pamplona,(1)1-2,Otros
14741,PCH-Fischer GmbH & Co. KG,DE,58300,Wetter (Ruhr),(1)1-2,Beratung / Consulting
14697,Pelzl Beratung & Umsetzung,DE,28719,Bremen,(1)1-2,Beratung / Consulting
96610,peppair GmbH,DE,88239,Wangen im Allgäu,(1)1-2,Beratung / Consulting
44864,PersonalDock GmbH,DE,22335,Hamburg,(2)3-10,Personalwesen / Personalbeschaffung
19534,Perspektivatelier,AT,1060,Wien,(1)1-2,Beratung / Consulting
36677,Peter Eschner,AT,1180,Wien,(1)1-2,Beratung / Consulting
14681,Peter Frank,DE,72074,Tübingen,(1)1-2,Beratung / Consulting
14682,Peter Weiss Stiftung (PWS)Literaturfestival,DE,10115,Berlin,(2)3-10,Druck / Papier / Verpackung
25426,Petersilchen GmbH,DE,32839,Steinheim,(5)51-100,Nahrungsmittel / Land / Forstwirtschaft
92357,Piben Fruits,ES,12540,Villareal,(8) Todas las tallas,Otros
44173,Pineta Hotels,IT,38012,Predaia,(4)26-50,Tourismus / Hotel / Gastronomie
126556,Pineta Nature Resort Srl,IT,38010,Tavon – Trento,(4)26-50,Turismo / Hotel / Gastronomia
14951,Pizzinini Busreisen,IT,39042,Brixen,(4)26-50,Handwerk
27430,Pizzinini Mobility GmbH,IT,39042,Brixen,(2)3-10,Verkehr / Transport / Logistik
124379,Planungsbüro Drobka GmbH,DE,14806,Bad Belzig,(3)11-25,Dienstleistung
92423,Playamar y Turismo,ES,07458,Santa Margalida,(8) Todas las tallas,Otros
79534,playfulmind GmbH,DE,95494,Gesees,(1)1-2,Beratung / Consulting
30768,Points Gesellschaft für digitale Informationssysteme mbH,DE,70188,Stuttgart,(3)11-25,EDV / IT
14683,Polarstern,DE,80337,München,(3)11-25,Energiewirtschaft
150465,Polarstern GmbH,DE,80337,München,(4)26-50,Energiewirtschaft
85373,POLIFANT Stuttgart gGmbH,DE,71229,Leonberg,(6)101-250,Bildung / Universität / FH / Schulen
92451,Pou de Beca,ES,12194,Vall d’Alba,(8) Todas las tallas,Otros
96975,PRÄSENTATIONSWERK,DE,60385,Frankfurt am Main,(1)1-2,Beratung / Consulting
14727,Praxisgemeinschaft AMEDEA,DE,86943,Thaining,(1)1-2,Gesundheitswesen / Soziales / Pflege
14867,Praxisgemeinschaft Fridolfing,DE,83413,Fridolfing,(3)11-25,Medizin / Pharma
132125,presigno GmbH,DE,44263,Dortmund,(2)3-10,Marketing / Werbung / PR
14907,Prior1 GmbH,DE,53757,St. Augustin,(4)26-50,Baugewerbe / Architektur
14908,Private Hortgruppe Mobile,AT,6460,Imst,(2)3-10,Gesundheitswesen / Soziales / Pflege
14753,Privatpraxis für Psychotherapie und Supervision,DE,42659,Solingen,(1)1-2,Beratung / Consulting
111664,Pro Basketball Göttingen GmbH,DE,37081,Göttingen,(4)26-50,Sport / Fitness / Beauty
90862,Pro Raum GmbH,DE,50285,Köln,(1)1-2,Handwerk
64591,PRO-PLAN GmbH,AT,6370,Kitzbühel,(2)3-10,Energiewirtschaft
127454,pro… gemeinsam bauen und leben eG,DE,70188,Stutttgart,(2)3-10,Baugewerbe / Architektur
143246,PROCESS-M GmbH,AT,1140,Purkersdorf,(1)1-2,Beratung / Consulting
92401,Produccions Metrònoms S.L.,ES,12002,Castelló de la Plana,(8) Todas las tallas,Otros
40588,ProEngeno GmbH & Co. KG,DE,26844,Jemgum,(2)3-10,Energiewirtschaft
36684,Prof. Dr. Bernd Fittkau,DE,22337,Hamburg,(1)1-2,Beratung / Consulting
40119,Prof. Dr. Bernd Hümmer,DE,90537,Feucht,,Beratung / Consulting
120252,Profilwerkstatt GmbH,DE,64295,Darmstadt,(5)51-100,Marketing / Werbung / PR
14710,Proiectio,DE,64295,Darmstadt,(1)1-2,Beratung / Consulting
40298,PROMA Versicherungsmakler GmbH & Co.KG,DE,89343,Jettingen-Scheppach,(3)11-25,Finanzen
99328,prosa Architektur+Stadtplanung BDA,DE,64283,Darmstadt,(3)11-25,Baugewerbe / Architektur
151681,pusch & Partner,DE,23570,lübeck,,
21191,Qaizen GmbH,DE,44141,Dortmund,(1)1-2,Beratung / Consulting
30309,qnipp GmbH,AT,7064,Oslip,(2)3-10,EDV / IT
44867,Quartiermeister – korrekter Konsum GmbH,DE,10999,Berlin,(2)3-10,Handel / Konsum
44869,Quatsch mit Soße – Stefanie Griesse,DE,30173,Hannover,(1)1-2,Tourismus / Hotel / Gastronomie
36830,QuintLog e.U.,AT,1020,Wien,(1)1-2,Beratung / Consulting
38704,R.U.S.Z. Franchising GmbH,AT,1140,Wien,(3)11-25,Handwerk
44871,RABOLD UND CO. e.U.,AT,7400,Oberwart,(2)3-10,Beratung / Consulting
40880,Rad-Hof Erfurt,DE,99084,Erfurt,(1)1-2,Tourismus / Hotel / Gastronomie
29769,Radio München gUG,DE,81547,München,(2)3-10,Medien
32904,Radio Next Generation GmbH & Co. KG (Sender egoFM),DE,80807,München,(3)11-25,Medien
80067,"radius UG, Ihr Fahrrad-Kurier in Würzburg",DE,97070,Würzburg,(2)3-10,Verkehr / Transport / Logistik
35304,Rahm Projektmanagement Schlüsselfertigbau GmbH,DE,70374,Stuttgart,,Baugewerbe / Architektur
56171,Raidboxes GmbH,DE,48153,Münster,(4)26-50,EDV / IT
14711,Raiffeisenbank Lech am Arlberg eGen,AT,6764,Lech,(3)11-25,Finanzen
82244,Raiffeisenbank Region St. Pölten eGen,AT,3100,St. Pölten,(6)101-250,Banken
14700,Randegger Ottilien-Quelle GmbH,DE,78244,Gottmadingen,(3)11-25,Nahrungsmittel / Land / Forstwirtschaft
36834,RARENA Dr. Ralf Resch Nachhaltigkeitsberatung,DE,41462,Neuss,(1)1-2,Beratung / Consulting
37746,Raum für Bewusst Sein GmbH,CH,8005,Zürich,(1)1-2,Beratung / Consulting
36543,RAUM.WERTcc DIin Ursula Spannberger,AT,5020,Salzburg,(1)1-2,Baugewerbe / Architektur
14968,RAUM.WERTcc Ursula Spannberger,AT,5020,Salzburg,(1)1-2,Baugewerbe / Architektur
44771,Raumausstatter Hegemann,DE,48308,Senden-Bösensell,(2)3-10,Handwerk
124736,Rauszeit Agentur,CH,4107,"Ettingen, Basel-Landschaft (Schweiz)",(1)1-2,Beratung / Consulting
44874,ray facility management group Nils Bogdol GmbH,DE,49451,Holdorf,(5)51-100,Immobilien / Facility Management
126876,rebio Regionale BIOLAND-Erzeugergemeinschaft GmbH,DE,72108,Rottenburg am Neckar,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
33861,Reformhaus Mayr e.K.,DE,81241,München,(5)51-100,Handel / Konsum
23715,Regensburg Tourismus GmbH (RTG),DE,93055,Regensburg,(4)26-50,Öffentliche Verwaltung
14684,Regina Sörgel,DE,91781,Weißenburg,(1)1-2,Bildung / Universität / FH / Schulen
68219,Regionaldirektion Martin Bantle e.K.,DE,78462,Konstanz,(2)3-10,Versicherung
14909,Regionalenergie Osttirol reg. Gen. m.b.H.,AT,9900,Lienz,(2)3-10,Energiewirtschaft
30153,Regionalkollektiv eG,DE,84034,Landshut,(2)3-10,Nahrungsmittel / Land / Forstwirtschaft
29660,REGIOS EG,DE,83022,Rosenheim,(2)3-10,Finanzen
36662,Reinhard Decker  Unternehmensberater,AT,6835,Dafins,(1)1-2,Beratung / Consulting
53438,Reishofers Pasch UG,DE,83533,Edling,,Beratung / Consulting
19282,Remedia di Satanassi & Bosch Società Agricola S.S.,IT,47027,Sarsina,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
82902,renergie Allgäu e.V.,DE,87439,Kempten,(3)11-25,Beratung / Consulting
90814,REUTER × BOBETH,DE,10961,Berlin,(2)3-10,Marketing / Werbung / PR
29753,ReWiG München eG,DE,81667,München,(2)3-10,Dienstleistung
14924,Reyerhof,DE,70567,Stuttgart,(2)3-10,Nahrungsmittel / Land / Forstwirtschaft
122149,Rheinsberger Preussenquelle GmbH,DE,16831,Rheinsberg,(3)11-25,Nahrungsmittel / Land / Forstwirtschaft
118851,Rieder.Steuer.Beratung,AT,5721,Piesendorf,(2)3-10,Steuerberatung / Wirtschaftsprüfung
127451,Robi Wache Architekten GmbH,DE,70199,Stuttgart,(2)3-10,Baugewerbe / Architektur
150945,Rofin Gewerbepark Eberswalde,DE,16227,Eberswalde,(2)3-10,Immobilien / Facility Management
14970,rolf dingethal organisations- und managemententwicklung,DE,71263,Weil der Stadt,(1)1-2,Beratung / Consulting
87389,Rolf Schanz Gmbh – Schanz Bänder,DE,72116,Mössingen,(2)3-10,Industrie
29832,Roseli Gonzalves,DE,28215,Bremen,(1)1-2,Beratung / Consulting
83738,RÖSTTROMMEL GMBH KAFFEERÖSTEREI,DE,90429,Nürnberg,(4)26-50,Handel / Konsum
35305,Rosy Green Wool GbR – Rosmary Stegmann und Patrick Gruban,DE,80538,München,,Handel / Konsum
55440,Rudolf Eckel Federnfabrik,DE,57368,Lennestadt,(4)26-50,Industrie
44937,Rudolf Steiner Haus Hamburg e.V.,DE,20148,Hamburg,(2)3-10,Vereine
130935,RUNA REISEN GmbH,DE,33803,Steinhagen,(3)11-25,Tourismus / Hotel / Gastronomie
92345,Ruth Palomero S.L.,ES,46114,Cullera,(8) Todas las tallas,Otros
14728,rw-cct gmbh,DE,86874,Tussenhausen,(1)1-2,Beratung / Consulting
14944,Sabine Lehner – MARKENwerkstatt,AT,5020,Salzburg,(1)1-2,Beratung / Consulting
35671,SÄBU Holzbau GmbH,DE,87640,Biessenhofen,(4)26-50,Baugewerbe / Architektur
14868,Sachranger Dorfladen UG,DE,83229,Aschau,(1)1-2,Handel / Konsum
20289,Sächsische Aufbaubank – Förderbank,DE,01069,Dresden,(7)>250,Banken
35306,SAD Nahverkehr AG,IT,39100,Bozen,,Verkehr / Transport / Logistik
44178,Sadesign SNC,IT,38123,Mattarello,(2)3-10,Dienstleistung
126578,Sadesign SNC,IT,38123,Trento,(3)11-25,Commercio / Consumo
14925,Samariterstiftung,DE,72622,Nürtingen,(7)250-,Gesundheitswesen / Soziales / Pflege
14910,Sanoll,AT,6422,Stams,(2)3-10,Sport / Fitness / Beauty
17818,Saphenus Medical Technology GmbH,AT,3500,Krems,(2)3-10,Medizintechnik
92407,SAPIENS ENERGÍA COOP. V.,ES,46529,Canet d’en Berenguer,(8) Todas las tallas,Otros
44939,satis&fy AG,DE,59368,Werne,(6)101-250,Sonstige Branchen
36838,sattler energie consulting gmbh,AT,4810,gmunden,(2)3-10,Beratung / Consulting
44942,Schachinger Logistik Holding GmbH,AT,4063,Hörsching,(7)>250,Verkehr / Transport / Logistik
14982,Schachtelhalm UG,DE,37213,Witzenhaiusen,(2)3-10,Handel / Konsum
14869,Schäfer Installationen,DE,32805,Horn-Bad Meinberg,(2)3-10,Handwerk
126130,Schamong GmbH & Co. KG,DE,50825,Köln,(3)11-25,Nahrungsmittel / Land / Forstwirtschaft
73570,SCHELP MEDIATION,DE,30173,Hannover,(1)1-2,Dienstleistung
30083,SCHINDEL UND HOLZ,AT,9900,Lienz,(5)51-100,Baugewerbe / Architektur
36845,schink-kantoku,DE,10318,Berlin,(1)1-2,Beratung / Consulting
44946,Schirnhofer Gesellschaft m.b.H.,AT,8224,Kaindorf bei Hartberg,(7)>250,Nahrungsmittel / Land / Forstwirtschaft
30380,Schlaraffenburger Streuobstagentur,DE,63776,Mömbris,(2)3-10,Nahrungsmittel / Land / Forstwirtschaft
20441,Schloss Blumenthal Gmbh & Co. KG,DE,86551,Aichach-Klingen,(4)26-50,Tourismus / Hotel / Gastronomie
87413,Schloss Hamborn Rudolf Steiner Werkgemeinschaft e.V.,DE,33178,Borchen,(6)101-250,Gesundheitswesen / Soziales / Pflege
14914,Schloss Tempelhof eG,DE,74594,Kreßberg,(2)3-10,Immobilien / Facility Management
152355,Schlosshotel & Gasthaus Blumenthal GmbH & Co. KG,DE,86551,Aichach,(4)26-50,Tourismus / Hotel / Gastronomie
39550,Schmedshof,DE,36320,Kirtorf-Heimertshausen,(1)1-2,Nahrungsmittel / Land / Forstwirtschaft
93954,Schöberl & Pöll GmbH,AT,1020,Wien,(2)3-10,Baugewerbe / Architektur
14730,Schubert Bio & Vollwert Bäckerei GmbH & Co KG,DE,86153,Augsburg,(6)101-250,Nahrungsmittel / Land / Forstwirtschaft
112013,Schulte Verpackungs-Systeme GmbH,DE,58675,Hemer,(5)51-100,Druck / Papier / Verpackung
115631,Schütte Baumarkt GmbH & Roggan KG,DE,29439,Lüchow,(4)26-50,Handel / Konsum
33863,"Schwabinger Automobil Haus, Gebr. Herrmann GmbH & Co KG",DE,80807,München,(1)1-2,Sonstige Branchen
90359,Schwarzer Business Quality,DE,35440,Linden,(1)1-2,Beratung / Consulting
25346,Schwarzseher GmbH,DE,26121,Oldenburg,(2)3-10,Marketing / Werbung / PR
93101,sd vybrant GmbH,DE,80637,München,(2)3-10,Marktforschung
92405,Seco Durán S.L.,ES,38190,Santa Cruz de Tenerife,(8) Todas las tallas,Otros
129598,Secur Solutions GmbH,DE,82166,Gräfelfing,(6)101-250,Dienstleistung
14996,Sehen und Hören Maurer GmbH,AT,5730,Mittersill,(3)11-25,Handel / Konsum
14912,Seifenmanufaktur-Neururer gmbh,AT,6441,Umhausen,(1)1-2,Sport / Fitness / Beauty
25101,Seiwald KG des Seiwald Klaus & Co.,IT,39030,Gsies,(3)11-25,Verkehr / Transport / Logistik
41057,SEKEM Holding for Investment S.A.E. 3,DE,11361,Cairo,(7)>250,Nahrungsmittel / Land / Forstwirtschaft
14939,Seminarhaus deinsdorf e.V.,DE,91249,Weigendorf,(2)3-10,Bildung / Universität / FH / Schulen
56033,Sempact AG,DE,86899,Landsberg am Lech,(2)3-10,Beratung / Consulting
55129,Seniorenzentrum Göttingen gGmbH,DE,37083,Göttingen,(6)101-250,Gesundheitswesen / Soziales / Pflege
92441,Seniors Vida Sostenible,ES,03001,Alicante,(8) Todas las tallas,Otros
124371,senne products GmbH,DE,33161,Hövelhof,(5)51-100,sonstiges
24893,SERBUS KG des Christof Haidacher & Co.,IT,39032,Sand in Taufers,(5)51-100,Verkehr / Transport / Logistik
36869,SERI Nachhaltigkeitsforschungs und –kommunikations GmbH,DE,90459,Nürnberg,(3)11-25,Beratung / Consulting
44711,Service für Haus & Garten Markus Brandl,AT,8010,Graz,(1)1-2,Handwerk
14870,SES Stadtentwässerung Stuttgart,DE,70178,Stuttgart,(7)250-,Öffentliche Verwaltung
32906,SFP Architekten GmbH,DE,70199,Stuttgart,(3)11-25,Baugewerbe / Architektur
92415,Shine Psicología y Coaching S.L,ES,38320,La Laguna,(8) Todas las tallas,Otros
41402,siebold/hamburg messebau gmbh,DE,22525,Hamburg,(4)26-50,Dienstleistung
25016,Silbernagl Markus GmbH,IT,39040,Seis,(3)11-25,Verkehr / Transport / Logistik
127444,silberzebra gmbh,DE,79106,Freiburg im Breisgau,(2)3-10,EDV / IT
24903,SiMobil GmbH,IT,39040,Seis-Kastelruth,(5)51-100,Verkehr / Transport / Logistik
19542,Simon Brechel Nachhaltigkeitsmanagement,DE,64289,Darmstadt,(1)1-2,Beratung / Consulting
90090,Simon Veith | Nachhaltige Fotografie,DE,50677,Köln,(1)1-2,Medien
29802,sinnovation – nachhaltig entwickeln,DE,51069,Köln,(1)1-2,Beratung / Consulting
36997,sinnwerkstatt Medienagentur GmbH,DE,10999,Berlin,(2)3-10,Medien
118507,SK SESSELKAMPAGNE GmbH,DE,50678,Köln,(2)3-10,Handel / Konsum
37715,Smaranda Beate Keller Smart Work Design,DE,81669,München,(1)1-2,Beratung / Consulting
25344,smile! Solutions GmbH,DE,10585,Berlin,(2)3-10,Dienstleistung
14731,Snehotta Pflegeteam,DE,86381,Krumbach,(2)3-10,Gesundheitswesen / Soziales / Pflege
127018,Snehotta Pflegeteam,DE,86381,Krumbach,(6)101-250,Dienstleistung
72960,Società Mutua Piemonte ETS,IT,11064,Pinerolo (TO),(2)3-10,Assistenza sanitaria / Servizi sociali / Infermieristica
126590,Società Mutua Piemonte ETS,IT,10064,Pinerolo (TO),(2)3-10,Assistenza sanitaria / Servizi sociali / Infermieristica
14965,SODI – Solidaritätsdienst International e. V.,DE,10317,Berlin,(2)3-10,Sonstige Branchen
92431,Solange A. Ottonello Tuya,ES,38002,Santa Cruz de Tenerife,(8) Todas las tallas,Otros
143248,SOLAR 4 YOU Consulting Ges.m.b.H.,AT,2340,Mödling,(2)3-10,Baugewerbe / Architektur
124375,SOLVIS GmbH,DE,38112,Braunschweig,(6)101-250,Industrie
101562,Sommerland YogaKultur Erbach,DE,89155,Erbach,(1)1-2,Sport / Fitness / Beauty
14734,Sonnendruck GmbH,DE,69168,Wiesloch,(3)11-25,Druck / Papier / Verpackung
14708,Sonnentor Kräuterhandelsgesellschaft mbH,AT,3910,Sprögnitz,(7)250-,Nahrungsmittel / Land / Forstwirtschaft
14871,Sotronik GmbH,CH,8406,Winterthur,(2)3-10,Elektro / Elektronik
14927,soulproducts GmbH,DE,12099,Berlin,(4)26-50,Sonstige Branchen
36756,SOUND STRATEGY e.U.,AT,1190,Wien,(1)1-2,Beratung / Consulting
45839,Soziale Initiative gem. GmbH,AT,4400,Linz,(7)>250,Gesundheitswesen / Soziales / Pflege
14686,SozKom,AT,8564,Krottendorf-Gaisfeld,(4)26-50,Bildung / Universität / FH / Schulen
14687,Sparda-Bank München eG,DE,80335,München,(7)250-,Finanzen
21623,Sparkasse Berchtesgadener Land,DE,83435,Bad Reichenhall,(7)>250,Banken
44951,SPES GmbH,AT,4553,Schlierbach,(4)26-50,Seminar / Messeanbieter
14688,Spider Netzwerk und Software GmbH,DE,73614,Schorndorf,(2)3-10,EDV / IT
37060,SpielScheune der Geschichten,DE,21035,Hamburg,(2)3-10,Gesundheitswesen / Soziales / Pflege
47819,Spielzeugmuseum,DE,90403,Nürnberg,(2)3-10,Kunst / Kultur / Unterhaltung
101570,SPINDLER Dachdeckerei-Spenglerei GmbH,DE,85049,Ingolstadt,(3)11-25,Handwerk
14997,Spitalstiftung Konstanz,DE,78464,Konstanz,(6)101-250,Gesundheitswesen / Soziales / Pflege
53621,Sport Wolf,AT,6020,Innsbruck,(1)1-2,Handel / Konsum
81881,Sportvereinigung Feuerbach 1883 e.V.,DE,70469,Stuttgart,(4)26-50,Sport / Fitness / Beauty
14913,SpreeTrain  Consulting,DE,12167,Berlin,(2)3-10,Beratung / Consulting
44953,Sroka Stahl- und Anlagenbau U.G. & Co. KG,DE,14797,Kloster Lehnin,(2)3-10,Industrie
14872,St Elisabeth-Verein e.V. Marburg Berufliche Bildung (StEEB),DE,35091,Cölbe,(2)3-10,Gesundheitswesen / Soziales / Pflege
37182,St. Gereon Seniorendienste gemeinnützige GmbH,DE,41836,Hückelhoven,(3)11-25,Gesundheitswesen / Soziales / Pflege
14794,St. Virgil Salzburg,AT,5026,Salzburg,(4)26-50,Tourismus / Hotel / Gastronomie
34879,St.Rochus-Apotheke,DE,32839,Steinheim,(4)26-50,Gesundheitswesen / Soziales / Pflege
145504,St.Rochus-Apotheke,DE,32839,Steinheim,(3)11-25,Gesundheitswesen / Soziales / Pflege
139376,"Stadtentwässerungsbetriebe Köln, AöR",DE,51109,Köln,(8)501-1000,sonstiges
131820,Städtische Forggensee-Schifffahrt Füssen Eigenbetrieb der Stadt Füssen,DE,87629,Füssen,(3)11-25,Verkehr / Transport / Logistik
14709,Stadtmobil Rhein-Neckar AG,DE,68161,Mannheim,(4)26-50,Verkehr / Transport / Logistik
95454,Stadtmobil Südbaden AG,DE,79098,Freiburg i.Br.,(3)11-25,Verkehr / Transport / Logistik
77444,Stadtreinigung Hamburg,DE,20537,Hamburg,(7)>250,Sonstige Branchen
34944,Stadtteilzentrum Steglitz e.V,DE,12161,Berlin,(6)101-250,sonstiges
15717,Stadtverwaltung Steinheim,DE,32839,Steinheim,(5)51-100,Öffentliche Verwaltung
15525,"Stadtwerke Kufstein GmbH, Wasserabteilunge",AT,6330,Kufstein,(2)3-10,Öffentliche Verwaltung
14980,Stadtwerke Marburg GmbH,DE,35039,Marburg,(7)250-,Energiewirtschaft
112046,Stadtwerke Menden GmbH,DE,58708,Menden,(6)101-250,Energiewirtschaft
77849,Stadtwerke München GmbH,DE,80992,München,(4)26-50,Energiewirtschaft
14701,"Stadtwerke München GmbH, Geschäftsbereich Bäder",DE,80992,München,(6)101-250,Sport / Fitness / Beauty
126525,Stadtwerke Neumarkt i.d.OPf. Energie GmbH,DE,92318,Neumarkt i.d.OPf.,(6)101-250,Energiewirtschaft
126529,Stadtwerke Neumarkt i.d.OPf. Freizeit & Leben KU,DE,92318,Neumarkt i.d.OPf.,(4)26-50,Öffentliche Verwaltung
36872,STEAUF Stefanie Aufleger,DE,78462,Konstanz,(1)1-2,Beratung / Consulting
40573,STEAUF-Werkstatt,DE,78462,Konstanz,(1)1-2,Beratung / Consulting
23250,Stefan Wladarsch,DE,95447,Bayreuth,(1)1-2,Beratung / Consulting
14971,Steinbeis-Transferzentrum ZEN,DE,79106,Freiburg i.Br.,(1)1-2,Beratung / Consulting
14873,Steinbildhauerei Vincent,DE,58300,Wetter (Ruhr),(1)1-2,Handwerk
25029,Steiner Touring GmbH,IT,39030,Prags,(7)>250,Verkehr / Transport / Logistik
30147,Steinmetz Braun GmbH,DE,84051,Essenbach-Altheim,(2)3-10,Handwerk
106552,step GbR,DE,29468,Bergen an der Dumme,(2)3-10,Beratung / Consulting
44957,Sterntalerhof – Verein für ganzheitliche Lebensbegleitung,AT,7410,Loipersdorf-Kitzladen,(3)11-25,Gesundheitswesen / Soziales / Pflege
96973,Steuerberatungskanzlei Berkelmann,DE,49477,Ibbenbüren,(2)3-10,Steuerberatung / Wirtschaftsprüfung
15515,Steuerkanzlei Heinrich,DE,68219,Mannheim,(2)3-10,Dienstleistung
96622,Steuerkanzlei Pfann,DE,86159,Augsburg,(2)3-10,Steuerberatung / Wirtschaftsprüfung
37370,Steuerkanzlei Uwe K.Eberhardt,DE,78467,Konstanz,(2)3-10,Steuerberatung / Wirtschaftsprüfung
78247,stg – Die MitarbeiterBerater GmbH,DE,91056,Erlangen,(2)3-10,Dienstleistung
